2023-05-07T19:15:53.804738+0300 INFO Success parsing product "Med Expert  / Маски одноразовые медицинские чёрные - 50 шт" in category "Маски защитные", progress: "0" of 20
2023-05-07T20:03:25.638434+0300 INFO Success parsing product "ProBalance  / Sterilized для стерилизованных кошек с курицей 1,8кг" in category "Корм и лакомства", progress: "11" of 20
2023-05-07T20:03:28.563760+0300 INFO Success parsing product "PRO PLAN  / Сухой корм для кошек Sterilised, с индейкой 1,5 кг" in category "Корм и лакомства", progress: "12" of 20
2023-05-07T20:03:30.941301+0300 INFO Success parsing product "JOY  / Лакомство для собак 60 гр.-5 шт" in category "Корм и лакомства", progress: "13" of 20
2023-05-07T20:03:32.719885+0300 ERROR Error parsing product "МяуМаркет  / Сухой корм СЫТОПЁС для собак крупных средних говядина 15кг", "https://www.wildberries.ru/catalog/46962868/detail.aspx" in category "Корм и лакомства": invalid literal for int() with base 10: ''
2023-05-07T20:03:35.160464+0300 INFO Success parsing product "ExoPrima  / Корм для рептилий консервированный "Саранча крупная", З5гр" in category "Корм и лакомства", progress: "15" of 20
2023-05-07T20:03:37.471801+0300 INFO Success parsing product "AlphaPet Menu  / Сухой корм с говядиной для взрослых собак всех пород 15кг" in category "Корм и лакомства", progress: "16" of 20
2023-05-07T20:03:39.459529+0300 INFO Success parsing product "ProBalance  / Sterilized для кастрированных питомцев" in category "Корм и лакомства", progress: "17" of 20
2023-05-07T20:03:41.510017+0300 INFO Success parsing product "Hill's  / Корм для собак мелких пород, с курицей 6кг" in category "Корм и лакомства", progress: "18" of 20
2023-05-07T20:03:43.576714+0300 INFO Success parsing product "PURINA ONE  / Сухой корм для стерилизованных кошек с говядиной, 3 кг" in category "Корм и лакомства", progress: "19" of 20
2023-05-07T20:03:45.524483+0300 INFO Success parsing product "Chintamani  / Летний комбинезон бохо" in category "Комбинезоны и полукомбинезоны", progress: "0" of 20
2023-05-07T20:03:47.667143+0300 INFO Success parsing product "ALFA GEAR  / Комбинезон спортивный" in category "Комбинезоны и полукомбинезоны", progress: "1" of 20
2023-05-07T20:03:49.767192+0300 INFO Success parsing product "JEM. Jeans Work  / Комбинезон джинсовый" in category "Комбинезоны и полукомбинезоны", progress: "2" of 20
2023-05-07T20:03:52.412082+0300 INFO Success parsing product "KIGUCORN  / Кигуруми дракон беззубик Фурия взрослый и детский" in category "Комбинезоны и полукомбинезоны", progress: "3" of 20
2023-05-07T20:03:55.304400+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "4" of 20
2023-05-07T20:03:58.165016+0300 INFO Success parsing product "MONONOW  / Комбинезон" in category "Комбинезоны и полукомбинезоны", progress: "5" of 20
2023-05-07T20:04:05.658103+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "6" of 20
2023-05-07T20:04:09.409649+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "7" of 20
2023-05-07T20:04:12.031009+0300 INFO Success parsing product "Chintamani  / Пляжный комбинезон из льна" in category "Комбинезоны и полукомбинезоны", progress: "8" of 20
2023-05-07T20:04:14.634872+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "9" of 20
2023-05-07T20:04:16.571618+0300 INFO Success parsing product "Сириус ТД  / Полукомбинезон рабочий cпецодежда" in category "Комбинезоны и полукомбинезоны", progress: "10" of 20
2023-05-07T20:04:18.760948+0300 INFO Success parsing product "Ironcust  / Комбинезон на молнии" in category "Комбинезоны и полукомбинезоны", progress: "11" of 20
2023-05-07T20:04:21.401846+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "12" of 20
2023-05-07T20:04:23.764123+0300 INFO Success parsing product "The Cave  / комбинезон мужской теплый с начесом" in category "Комбинезоны и полукомбинезоны", progress: "13" of 20
2023-05-07T20:04:25.800551+0300 INFO Success parsing product "Округ  / Комбинезон мужской полетный" in category "Комбинезоны и полукомбинезоны", progress: "14" of 20
2023-05-07T20:04:28.287092+0300 INFO Success parsing product "ГУП БИСЕР ООО  / Полукомбинезон рабочий летний" in category "Комбинезоны и полукомбинезоны", progress: "15" of 20
2023-05-07T20:04:31.028297+0300 INFO Success parsing product "AlexBo  / Комбинезон мужской флисовый костюм" in category "Комбинезоны и полукомбинезоны", progress: "16" of 20
2023-05-07T20:04:33.597137+0300 ERROR Error parsing product "The Cave  / комбинезон мужской теплый с начесом", "https://www.wildberries.ru/catalog/25909669/detail.aspx" in category "Комбинезоны и полукомбинезоны": invalid literal for int() with base 10: ''
2023-05-07T20:04:36.192586+0300 INFO Success parsing product "ИП ГОЛУБЕВ  / Комбинезон" in category "Комбинезоны и полукомбинезоны", progress: "18" of 20
2023-05-07T20:04:38.692510+0300 INFO Success parsing product "AlexBo  / Комбинезон мужской флисовый костюм" in category "Комбинезоны и полукомбинезоны", progress: "19" of 20
2023-05-07T20:04:40.756045+0300 INFO Success parsing product "GANIANI  / Футболка мужская поло рубашка" in category "Футболки-поло", progress: "0" of 20
2023-05-07T20:04:43.101025+0300 INFO Success parsing product "ROMANO MARRO  / Футболка поло с коротким рукавом" in category "Футболки-поло", progress: "1" of 20
2023-05-07T20:04:45.439855+0300 INFO Success parsing product "TOM TAILOR  / Однотонное прямое поло Straight с вышивкой" in category "Футболки-поло", progress: "2" of 20
2023-05-07T20:04:47.249692+0300 INFO Success parsing product "Nord Fenix  / Футболка-поло с коротким рукавом без кармана red down" in category "Футболки-поло", progress: "3" of 20
2023-05-07T20:04:49.644722+0300 ERROR Error parsing product "Bronks  / Футболка мужская с принтом поло, с коротким рукавом, хлопок", "https://www.wildberries.ru/catalog/70695524/detail.aspx" in category "Футболки-поло": invalid literal for int() with base 10: ''
2023-05-07T20:04:51.791975+0300 INFO Success parsing product "UZcotton  / Поло футболка мужская с воротником хлопок однотонная" in category "Футболки-поло", progress: "5" of 20
2023-05-07T20:04:54.411494+0300 INFO Success parsing product "Bronks  / Футболка мужская поло, с коротким рукавом, хлопок" in category "Футболки-поло", progress: "6" of 20
2023-05-07T20:04:56.601381+0300 INFO Success parsing product "ANTURAGE  / Футболка-поло" in category "Футболки-поло", progress: "7" of 20
2023-05-07T20:04:58.237470+0300 INFO Success parsing product "Envy Lab  / Футболка поло с пуговицами" in category "Футболки-поло", progress: "8" of 20
2023-05-07T20:05:00.648645+0300 INFO Success parsing product "UZcotton  / Поло футболка мужская с воротником хлопок однотонная" in category "Футболки-поло", progress: "9" of 20
2023-05-07T20:05:04.031280+0300 INFO Success parsing product "ROMANO MARRO  / Футболка поло с коротким рукавом" in category "Футболки-поло", progress: "10" of 20
2023-05-07T20:05:09.316847+0300 ERROR Error parsing product "LuckyDays  / футболка-поло", "https://www.wildberries.ru/catalog/158373783/detail.aspx" in category "Футболки-поло": invalid literal for int() with base 10: ''
2023-05-07T20:05:19.154124+0300 INFO Success parsing product "PrimeStore  / Футболка-поло Рубашка-поло" in category "Футболки-поло", progress: "12" of 20
2023-05-07T20:05:24.040835+0300 INFO Success parsing product "Bronks  / Футболка мужская поло, с коротким рукавом, хлопок" in category "Футболки-поло", progress: "13" of 20
2023-05-07T20:05:28.235324+0300 INFO Success parsing product "UZcotton  / Поло футболка мужская с воротником хлопок однотонная" in category "Футболки-поло", progress: "14" of 20
2023-05-07T20:05:31.205331+0300 INFO Success parsing product "Envy Lab  / Футболка поло с пуговицами, Тенниска" in category "Футболки-поло", progress: "15" of 20
2023-05-07T20:05:34.297912+0300 INFO Success parsing product "PrimeStore  / Футболка-поло Рубашка-поло" in category "Футболки-поло", progress: "16" of 20
2023-05-07T20:05:36.939003+0300 INFO Success parsing product "PossRis  / Футболка поло с коротким рукавом однотонная" in category "Футболки-поло", progress: "17" of 20
2023-05-07T20:05:39.934740+0300 INFO Success parsing product "Nord Fenix  / Футболка-поло с коротким рукавом без кармана red down" in category "Футболки-поло", progress: "18" of 20
2023-05-07T20:05:42.338698+0300 INFO Success parsing product "modaferraro  / трикотажная премиум футболка с воротником поло батник" in category "Футболки-поло", progress: "19" of 20
2023-05-07T20:05:45.030451+0300 ERROR Error parsing product "Torg.org  / Сканер штрихкодов беспроводной для ПВЗ и магазинов", "https://www.wildberries.ru/catalog/158745766/detail.aspx" in category "Торговое оборудование": invalid literal for int() with base 10: ''
2023-05-07T20:05:47.018325+0300 INFO Success parsing product "Япона Мама Tuning shop  / Лента ДЛЯ ПОЛЕТА В КОСМОС РАКЕТА НЕ НУЖНА для ключей" in category "Торговое оборудование", progress: "1" of 20
2023-05-07T20:05:49.862902+0300 INFO Success parsing product "Bestson  / Сканер штрихкодов 2d беспроводной QR S20-B" in category "Торговое оборудование", progress: "2" of 20
2023-05-07T20:05:51.709172+0300 INFO Success parsing product "Денежный ящик для кассы  / Кассовый ящик для денег с замком, касса" in category "Торговое оборудование", progress: "3" of 20
2023-05-07T20:05:53.985008+0300 INFO Success parsing product "Денежный ящик для кассы  / Кассовый ящик электромеханический, касса" in category "Торговое оборудование", progress: "4" of 20
2023-05-07T20:05:57.026844+0300 INFO Success parsing product "Bestson  / Сканер штрихкодов 2d беспроводной QR S20-B" in category "Торговое оборудование", progress: "5" of 20
2023-05-07T20:05:59.629299+0300 INFO Success parsing product "Nihao Дом  / Весы торговые до 30 кг. электронные весы" in category "Торговое оборудование", progress: "6" of 20
2023-05-07T20:06:01.990947+0300 INFO Success parsing product "Беспроводной сканер штрихкодов, счит. QR-код ПВЗ  / Сканер штрих-кода" in category "Торговое оборудование", progress: "7" of 20
2023-05-07T20:06:04.941800+0300 INFO Success parsing product "Kefar  / Сканер штрихкодов 2d беспроводной" in category "Торговое оборудование", progress: "8" of 20
2023-05-07T20:06:07.609523+0300 INFO Success parsing product "Chiypos  / Проводной 2D сканер штрихкода для маркировки ЕГАИС, Честный…" in category "Торговое оборудование", progress: "9" of 20
2023-05-07T20:06:09.651886+0300 ERROR Error parsing product "Zoorax  / Беспроводной сканер штрихкода 2D (bluetooth)", "https://www.wildberries.ru/catalog/151493706/detail.aspx" in category "Торговое оборудование": invalid literal for int() with base 10: ''
2023-05-07T20:06:11.918032+0300 ERROR Error parsing product "Romitech  / Весы товарные ST-TCS-150", "https://www.wildberries.ru/catalog/50441208/detail.aspx" in category "Торговое оборудование": invalid literal for int() with base 10: ''
2023-05-07T20:06:14.068651+0300 INFO Success parsing product "Денежный ящик для кассы  / Лоток для денег в ящик стола для кассы" in category "Торговое оборудование", progress: "12" of 20
2023-05-07T20:06:25.410833+0300 ERROR Error parsing product "Torg.org  / Сканер штрихкодов проводной для ПВЗ и магазинов", "https://www.wildberries.ru/catalog/158746068/detail.aspx" in category "Торговое оборудование": invalid literal for int() with base 10: ''
2023-05-07T20:06:28.783827+0300 INFO Success parsing product "Денежный ящик для кассы  / Кассовый ящик с Push-функцией, касса" in category "Торговое оборудование", progress: "14" of 20
2023-05-07T20:06:32.015270+0300 INFO Success parsing product "Маркировочный этикет-пистолет  / Пистолет-маркиратор МХ5500 для ценников" in category "Торговое оборудование", progress: "15" of 20
2023-05-07T20:06:35.475400+0300 INFO Success parsing product "Денежный ящик для кассы  / Кассовый ящик с PUSH-функцией, касса" in category "Торговое оборудование", progress: "16" of 20
2023-05-07T20:06:38.501125+0300 INFO Success parsing product "Romitech  / BLES-300, весы платформенные товарные" in category "Торговое оборудование", progress: "17" of 20
2023-05-07T20:06:41.315619+0300 ERROR Error parsing product "Инвента  / Фискальный накопитель ФН 1.2М на 36 месяцев", "https://www.wildberries.ru/catalog/138704483/detail.aspx" in category "Торговое оборудование": 'NoneType' object has no attribute 'text'
2023-05-07T20:06:43.551815+0300 INFO Success parsing product "HZ  / сканер штрихкодов" in category "Торговое оборудование", progress: "19" of 20
2023-05-07T20:06:45.087985+0300 INFO Success parsing product "Dimarket  / Очки виртуальной реальности VRG PRO + и контроллер" in category "Развлечения и гаджеты", progress: "0" of 20
2023-05-07T20:06:46.839394+0300 INFO Success parsing product "iLeads  / Квадрокоптер радиоуправляемая игрушка" in category "Развлечения и гаджеты", progress: "1" of 20
2023-05-07T20:06:49.467850+0300 INFO Success parsing product "4DRC  / Квадрокоптер с камерой V4 Коптер Дрон для детей" in category "Развлечения и гаджеты", progress: "2" of 20
2023-05-07T20:06:51.746262+0300 INFO Success parsing product "Лазерный ночник  / Проектор лазерный звездного неба Детский ночник с ПДУ" in category "Развлечения и гаджеты", progress: "3" of 20
2023-05-07T20:06:53.392381+0300 INFO Success parsing product "MedSnab  / Квадрокоптер с 2 камерами 4К Дрон Коптер" in category "Развлечения и гаджеты", progress: "4" of 20
2023-05-07T20:06:55.769008+0300 INFO Success parsing product "YaGadget  / Квадрокоптер с камерой GPS" in category "Развлечения и гаджеты", progress: "5" of 20
2023-05-07T20:06:58.726793+0300 INFO Success parsing product "Fimi  / Квадрокоптер X8 SE 2022 V2" in category "Развлечения и гаджеты", progress: "6" of 20
2023-05-07T20:07:00.881238+0300 ERROR Error parsing product "OCULUS  / Очки виртуальной реальности Quest 2 128 Gb", "https://www.wildberries.ru/catalog/92032405/detail.aspx" in category "Развлечения и гаджеты": 'NoneType' object has no attribute 'text'
2023-05-07T20:07:03.522338+0300 INFO Success parsing product "Live Toy  / Квадрокоптер с камерой дрон детский коптер" in category "Развлечения и гаджеты", progress: "8" of 20
2023-05-07T20:07:06.127254+0300 INFO Success parsing product "HUNT  / Квадрокоптер с камерой радиоуправляемый дрон для детей" in category "Развлечения и гаджеты", progress: "9" of 20
2023-05-07T20:07:08.090527+0300 INFO Success parsing product "WALFORT  / Квадрокоптер с камерами Детский дрон Радиоуправляемый коптер" in category "Развлечения и гаджеты", progress: "10" of 20
2023-05-07T20:07:10.084767+0300 INFO Success parsing product "Uni Stellar  / Телескоп астрономический" in category "Развлечения и гаджеты", progress: "11" of 20
2023-05-07T20:07:13.015873+0300 INFO Success parsing product "KIDPLAY  / Квадрокоптер с камерой, дрон" in category "Развлечения и гаджеты", progress: "12" of 20
2023-05-07T20:07:15.891566+0300 INFO Success parsing product "MiltiPro  / Квадрокоптер с камерой детский радиоуправляемый" in category "Развлечения и гаджеты", progress: "13" of 20
2023-05-07T20:07:18.874709+0300 ERROR Error parsing product "DIGMA  / Электронная книга X1 6",цвет темно-серый", "https://www.wildberries.ru/catalog/137863647/detail.aspx" in category "Развлечения и гаджеты": invalid literal for int() with base 10: ''
2023-05-07T20:07:21.773464+0300 INFO Success parsing product "ARRIS  / Квадрокоптер коптер" in category "Развлечения и гаджеты", progress: "15" of 20
2023-05-07T20:07:27.242740+0300 ERROR Error parsing product "DJI  / Квадрокоптер Mavic 3 Classic + RC Remote", "https://www.wildberries.ru/catalog/141520127/detail.aspx" in category "Развлечения и гаджеты": 'NoneType' object has no attribute 'text'
2023-05-07T20:07:30.774421+0300 INFO Success parsing product "ALFATREND  / Квадрокоптер с камерой дрон коптер детский" in category "Развлечения и гаджеты", progress: "17" of 20
2023-05-07T20:07:33.449543+0300 INFO Success parsing product "ALFATREND  / Квадрокоптер с камерой Дрон детский Электроника Коптер" in category "Развлечения и гаджеты", progress: "18" of 20
2023-05-07T20:07:35.523252+0300 INFO Success parsing product "DronStore163  / Квадрокоптер с 2 камерами на радиоуправлении для детей" in category "Развлечения и гаджеты", progress: "19" of 20
2023-05-07T20:07:37.677214+0300 INFO Success parsing product "/ Чехол для наушников" in category "Гарнитуры и наушники", progress: "0" of 20
2023-05-07T20:07:40.319363+0300 INFO Success parsing product "Defender  / Наушники беспроводные для телефона Twins 638" in category "Гарнитуры и наушники", progress: "1" of 20
2023-05-07T20:07:42.176848+0300 INFO Success parsing product "Беспроводные наушники Jama Inc  / Беспроводные наушники Dsaila A2" in category "Гарнитуры и наушники", progress: "2" of 20
2023-05-07T20:07:44.801695+0300 INFO Success parsing product "Defender  / Наушники беспроводные для детей с ушками Bluetooth" in category "Гарнитуры и наушники", progress: "3" of 20
2023-05-07T20:07:47.342976+0300 INFO Success parsing product "Xiaomi  / Беспроводные наушники вакуумные" in category "Гарнитуры и наушники", progress: "4" of 20
2023-05-07T20:07:49.409465+0300 INFO Success parsing product "Pro...  / Беспроводные наушники Pro" in category "Гарнитуры и наушники", progress: "5" of 20
2023-05-07T20:07:52.200567+0300 INFO Success parsing product "Новый тренд  / беспроводные наушники блютуз" in category "Гарнитуры и наушники", progress: "6" of 20
2023-05-07T20:07:55.015807+0300 INFO Success parsing product "MILDSTORE  / Наушники беспроводные с микрофоном и шумоподавлением" in category "Гарнитуры и наушники", progress: "7" of 20
2023-05-07T20:07:57.046503+0300 INFO Success parsing product "MILDSTORE  / Наушники беспроводные игровые с микрофоном и шумоподавлением" in category "Гарнитуры и наушники", progress: "8" of 20
2023-05-07T20:07:59.193658+0300 INFO Success parsing product "ETTA High Tech  / Наушники беспроводные Air 2 для iPhone и Android" in category "Гарнитуры и наушники", progress: "9" of 20
2023-05-07T20:08:01.405636+0300 INFO Success parsing product "Xiaomi  / Беспроводные наушники Xiaomi Bluetooth" in category "Гарнитуры и наушники", progress: "10" of 20
2023-05-07T20:08:03.725474+0300 ERROR Error parsing product "Xiaomi  / Наушники беспроводные Air Pro", "https://www.wildberries.ru/catalog/140248181/detail.aspx" in category "Гарнитуры и наушники": invalid literal for int() with base 10: ''
2023-05-07T20:08:05.741471+0300 INFO Success parsing product "/ Беспроводные наушники Pro" in category "Гарнитуры и наушники", progress: "12" of 20
2023-05-07T20:08:07.826478+0300 INFO Success parsing product "Xiaomi  / Наушники беспроводные с шумоподавлением Pro" in category "Гарнитуры и наушники", progress: "13" of 20
2023-05-07T20:08:09.914301+0300 INFO Success parsing product "Cosmic Bass  / Беспроводные наушники блютуз F9" in category "Гарнитуры и наушники", progress: "14" of 20
2023-05-07T20:08:11.688044+0300 INFO Success parsing product "JAVASH  / беспроводные наушники Pro" in category "Гарнитуры и наушники", progress: "15" of 20
2023-05-07T20:08:14.224606+0300 INFO Success parsing product "Pro...  / Беспроводные наушники Pro" in category "Гарнитуры и наушники", progress: "16" of 20
2023-05-07T20:08:16.563158+0300 INFO Success parsing product "Cosmo Group  / Наушники беспроводные не Xiaomi блютуз с микрофоном" in category "Гарнитуры и наушники", progress: "17" of 20
2023-05-07T20:08:18.575657+0300 INFO Success parsing product "Игровые наушники K55  / Беспроводные наушники K55 игровые с шумоподавлением" in category "Гарнитуры и наушники", progress: "18" of 20
2023-05-07T20:08:21.027206+0300 INFO Success parsing product "YorTop  / Беспроводные наушники повязка с микрофоном для спорта и сна" in category "Гарнитуры и наушники", progress: "19" of 20
2023-05-07T20:08:23.937239+0300 INFO Success parsing product "Love Sense  / Лубрикант интимный на водной основе, 200 мл с пантенолом" in category "Презервативы и лубриканты", progress: "0" of 20
2023-05-07T20:08:26.182079+0300 INFO Success parsing product "Smazka  / Лубрикант на водной основе гель смазка интимная секс набор" in category "Презервативы и лубриканты", progress: "1" of 20
2023-05-07T20:08:31.563504+0300 INFO Success parsing product "Unilatex  / Презервативы Ultra Thin 12+3 шт, Ультратонкие" in category "Презервативы и лубриканты", progress: "2" of 20
2023-05-07T20:08:39.270938+0300 INFO Success parsing product "Smazka  / Лубрикант на водной основе гель смазка интимная для взрослых" in category "Презервативы и лубриканты", progress: "3" of 20
2023-05-07T20:08:42.063198+0300 INFO Success parsing product "Contex  / Презервативы КОНТЕКС Lights, 36шт (12×3)" in category "Презервативы и лубриканты", progress: "4" of 20
2023-05-07T20:08:44.872130+0300 INFO Success parsing product "Smazka  / Лубрикант на водной основе гель смазка интимная для взрослых" in category "Презервативы и лубриканты", progress: "5" of 20
2023-05-07T20:08:47.719302+0300 INFO Success parsing product "DopingLove  / Лубрикант на водной основе гель смазка интимная NATURAL 99%" in category "Презервативы и лубриканты", progress: "6" of 20
2023-05-07T20:08:50.437954+0300 INFO Success parsing product "Unilatex  / Презервативы Multifruits 12+3 шт. Мультифруктовые" in category "Презервативы и лубриканты", progress: "7" of 20
2023-05-07T20:08:53.127873+0300 INFO Success parsing product "Masculan  / Презервативы Ultra Fine - 3 9 10 20 30 150шт" in category "Презервативы и лубриканты", progress: "8" of 20
2023-05-07T20:08:55.762451+0300 INFO Success parsing product "Dolphi  / Лубрикант на водной основе возбуждающий" in category "Презервативы и лубриканты", progress: "9" of 20
2023-05-07T20:08:58.295384+0300 INFO Success parsing product "Ёska  / Натуральный лубрикант на водной основе Eska - 75 мл" in category "Презервативы и лубриканты", progress: "10" of 20
2023-05-07T20:09:00.815321+0300 INFO Success parsing product "ON)  / Презервативы ассорти MIX PACK 15 шт" in category "Презервативы и лубриканты", progress: "11" of 20
2023-05-07T20:09:03.511090+0300 INFO Success parsing product "LoveLube  / Лубрикант на водной основе Pure Active 5" in category "Презервативы и лубриканты", progress: "12" of 20
2023-05-07T20:09:05.845328+0300 INFO Success parsing product "Unilatex  / Презервативы Natural Plain 12+3 шт, Классические" in category "Презервативы и лубриканты", progress: "13" of 20
2023-05-07T20:09:08.040760+0300 INFO Success parsing product "MANTRA intimate  / Лубрикант гель смазка интимная на водной основе для секса" in category "Презервативы и лубриканты", progress: "14" of 20
2023-05-07T20:09:10.155005+0300 INFO Success parsing product "Mr Big  / Презервативы ультратонкие набор 15 шт" in category "Презервативы и лубриканты", progress: "15" of 20
2023-05-07T20:09:12.133336+0300 INFO Success parsing product "Rabby  / Ультратонкие презервативы. Набор 15 штук" in category "Презервативы и лубриканты", progress: "16" of 20
2023-05-07T20:09:14.410096+0300 ERROR Error parsing product "Maxus  / Презервативы Ультратонкие (100 шт)", "https://www.wildberries.ru/catalog/66061769/detail.aspx" in category "Презервативы и лубриканты": invalid literal for int() with base 10: ''
2023-05-07T20:09:16.271771+0300 INFO Success parsing product "Viva  / Презервативы Ультратонкие 12шт" in category "Презервативы и лубриканты", progress: "18" of 20
2023-05-07T20:09:18.972621+0300 INFO Success parsing product "Lʌvʌ  / Интимный лубрикант на водной основе" in category "Презервативы и лубриканты", progress: "19" of 20
2023-05-07T20:09:21.629692+0300 INFO Success parsing product "ивановотекстиль.рф  / Туника женская домашняя удлиненная" in category "Туники", progress: "0" of 20
2023-05-07T20:09:24.507136+0300 INFO Success parsing product "Lotsman  / Муслиновая туника пляжная больших размеров" in category "Туники", progress: "1" of 20
2023-05-07T20:09:27.174353+0300 INFO Success parsing product "Ивановна.37  / Туника Т-215К" in category "Туники", progress: "2" of 20
2023-05-07T20:09:29.401372+0300 INFO Success parsing product "Babelini  / Платье женское футболка туника женская оверсайз домашняя" in category "Туники", progress: "3" of 20
2023-05-07T20:09:32.214740+0300 INFO Success parsing product "SOVAL  / Туника пляжная платье рубашка летнее" in category "Туники", progress: "4" of 20
2023-05-07T20:09:34.433569+0300 INFO Success parsing product "Larss  / Туника пляжная летняя" in category "Туники", progress: "5" of 20
2023-05-07T20:09:39.967073+0300 ERROR Error parsing product "КрутышОк  / Туника женская пляжная с капюшоном", "https://www.wildberries.ru/catalog/159045568/detail.aspx" in category "Туники": invalid literal for int() with base 10: ''
2023-05-07T20:09:44.966120+0300 INFO Success parsing product "ilookhome  / Туника свободная рубашка домашняя хлопок" in category "Туники", progress: "7" of 20
2023-05-07T20:09:47.055539+0300 INFO Success parsing product "Lan SARO.  / Туника летняя свободная хлопок" in category "Туники", progress: "8" of 20
2023-05-07T20:09:49.731107+0300 INFO Success parsing product "Натали  / Туника женская домашняя длинная модная" in category "Туники", progress: "9" of 20
2023-05-07T20:09:52.188480+0300 INFO Success parsing product "Belle_femme  / Туника женская пляжная домашняя одежда платье для женщин" in category "Туники", progress: "10" of 20
2023-05-07T20:09:54.224259+0300 INFO Success parsing product "MN Day'S  / Короткая вязаная туника сетка" in category "Туники", progress: "11" of 20
2023-05-07T20:09:56.238236+0300 ERROR Error parsing product "NVALA  / Туника пляжная летняя", "https://www.wildberries.ru/catalog/157427543/detail.aspx" in category "Туники": invalid literal for int() with base 10: ''
2023-05-07T20:09:58.513036+0300 INFO Success parsing product "DiVa store  / Туника пляжная" in category "Туники", progress: "13" of 20
2023-05-07T20:10:00.536022+0300 INFO Success parsing product "AliceTeks37  / Туника удлиненная большие размеры" in category "Туники", progress: "14" of 20
2023-05-07T20:10:03.316461+0300 INFO Success parsing product "Fergano Angelina  / Платье летнее пляжное для моря" in category "Туники", progress: "15" of 20
2023-05-07T20:10:06.277374+0300 INFO Success parsing product "СтильТекс37  / Туника больших размеров" in category "Туники", progress: "16" of 20
2023-05-07T20:10:08.596264+0300 INFO Success parsing product "Николь 37  / Туника" in category "Туники", progress: "17" of 20
2023-05-07T20:10:11.397992+0300 INFO Success parsing product "Николь 37  / Туника" in category "Туники", progress: "18" of 20
2023-05-07T20:10:13.616663+0300 INFO Success parsing product "Babelini  / Туника женская домашняя платье женское футболка оверсайз" in category "Туники", progress: "19" of 20
2023-05-07T20:10:15.641688+0300 INFO Success parsing product "нет бренда  / Веревка полипропиленовая 4 мм 50 метров с сердечником" in category "Скалолазание/Альпинизм", progress: "0" of 20
2023-05-07T20:10:17.708365+0300 INFO Success parsing product "Магазин Магнитов на Коломенской  / Веревка полипропиленовая, шнур плетеный" in category "Скалолазание/Альпинизм", progress: "1" of 20
2023-05-07T20:10:19.955758+0300 INFO Success parsing product "Forceberg HOME&DIY  / Комплект усиленных стальных карабинов с фиксатором 10мм 2шт" in category "Скалолазание/Альпинизм", progress: "2" of 20
2023-05-07T20:10:22.461630+0300 INFO Success parsing product "Forceberg HOME&DIY  / Комплект усиленных стальных карабинов 6мм, 5шт" in category "Скалолазание/Альпинизм", progress: "3" of 20
2023-05-07T20:10:25.039566+0300 INFO Success parsing product "DAISY  / Скальные туфли для скалолазания и альпинизма скальники" in category "Скалолазание/Альпинизм", progress: "4" of 20
2023-05-07T20:10:26.644683+0300 INFO Success parsing product "Rm-Moskva  / Веревка полипропиленовая шнур 10мм 50м" in category "Скалолазание/Альпинизм", progress: "5" of 20
2023-05-07T20:10:29.608629+0300 INFO Success parsing product "4ride  / Карабины спортивные для туризма -2 шт" in category "Скалолазание/Альпинизм", progress: "6" of 20
2023-05-07T20:10:32.301332+0300 INFO Success parsing product "Forceberg HOME&DIY  / Комплект усиленных универсальных стальных карабинов 8мм, 2шт" in category "Скалолазание/Альпинизм", progress: "7" of 20
2023-05-07T20:10:34.366178+0300 INFO Success parsing product "/ Строп тактический эвакуационный" in category "Скалолазание/Альпинизм", progress: "8" of 20
2023-05-07T20:10:36.652410+0300 ERROR Error parsing product "Тактическая экипировка Донской  / Саперная кошка для туризма", "https://www.wildberries.ru/catalog/106240948/detail.aspx" in category "Скалолазание/Альпинизм": invalid literal for int() with base 10: ''
2023-05-07T20:10:39.709165+0300 INFO Success parsing product "Аргус-М  / Кошка крюк саперная для разминирования разборная штурмовая" in category "Скалолазание/Альпинизм", progress: "10" of 20
2023-05-07T20:10:42.242802+0300 INFO Success parsing product "Forceberg  / Веревка полипропиленовая высокопрочная с сердечником, 30 м" in category "Скалолазание/Альпинизм", progress: "11" of 20
2023-05-07T20:10:50.999014+0300 INFO Success parsing product "MIILY  / Карабин для ключей сумок рыбалки" in category "Скалолазание/Альпинизм", progress: "12" of 20
2023-05-07T20:10:54.614721+0300 INFO Success parsing product "Nytta  / Карабин туристический для сумок и ключей" in category "Скалолазание/Альпинизм", progress: "13" of 20
2023-05-07T20:10:57.571348+0300 INFO Success parsing product "Velzen  / Веревка с сердечником 30 метров" in category "Скалолазание/Альпинизм", progress: "14" of 20
2023-05-07T20:11:00.150715+0300 INFO Success parsing product "всякоразно  / Стропа эвакуационная 6м" in category "Скалолазание/Альпинизм", progress: "15" of 20
